team_id_home,wl_home,min,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,pts_home,plus_minus_home,team_id_away,wl_away,fgm_away,fga_away,fg_pct_away,fg3m_away,fg3a_away,fg3_pct_away,ftm_away,fta_away,ft_pct_away,oreb_away,dreb_away,reb_away,ast_away,stl_away,blk_away,tov_away,pf_away,pts_away,plus_minus_away,team_id_x,fg3_pct_home_avg,ft_pct_home_avg,oreb_home_avg,dreb_home_avg,reb_home_avg,ast_home_avg,stl_home_avg,blk_home_avg,tov_home_avg,wl_home_avg,abbreviation_x,team_id_y,fg3_pct_away_avg,ft_pct_away_avg,oreb_away_avg,dreb_away_avg,reb_away_avg,ast_away_avg,stl_away_avg,blk_away_avg,tov_away_avg,wl_away_avg,abbreviation_y
1610612751,1,240,44.0,87.0,0.506,15.0,39.0,0.385,16.0,22.0,0.727,7.0,30.0,37.0,27.0,14.0,7.0,14.0,22.0,119.0,4,1610612749,0,40.0,81.0,0.494,15.0,31.0,0.484,20.0,29.0,0.69,11.0,38.0,49.0,16.0,8.0,2.0,20.0,19.0,115.0,-4,1610612751.0,0.3692163742690059,0.7885409356725147,9.353801169590644,34.56432748538012,43.91812865497076,25.260233918128655,6.921052631578948,5.356725146198831,14.2046783625731,0.543859649122807,BKN,1610612749.0,0.3629677419354838,0.7496908602150537,10.42741935483871,38.13172043010753,48.55913978494624,24.85483870967742,7.290322580645161,4.728494623655914,14.231182795698924,0.6478494623655914,MIL
1610612759,0,240,40.0,88.0,0.455,12.0,36.0,0.333,13.0,19.0,0.684,9.0,30.0,39.0,28.0,8.0,3.0,15.0,19.0,105.0,-4,1610612748,1,43.0,94.0,0.457,11.0,33.0,0.333,12.0,16.0,0.75,18.0,35.0,53.0,20.0,7.0,4.0,18.0,19.0,109.0,4,1610612759.0,0.35281875,0.76905,10.378125,34.13125,44.509375,26.065625,7.259375,4.83125,13.2125,0.390625,SAS,1610612748.0,0.3634123711340206,0.8044587628865979,9.118556701030927,33.25515463917526,42.373711340206185,25.03608247422681,7.675257731958763,3.680412371134021,14.085051546391751,0.5902061855670103,MIA
1610612763,0,240,36.0,101.0,0.356,10.0,45.0,0.222,5.0,5.0,1.0,14.0,41.0,55.0,22.0,12.0,9.0,16.0,15.0,87.0,-4,1610612737,1,33.0,85.0,0.388,12.0,30.0,0.4,13.0,16.0,0.813,5.0,47.0,52.0,22.0,9.0,4.0,17.0,14.0,91.0,4,1610612763.0,0.3486974063400576,0.7561729106628242,12.0,35.19884726224784,47.19884726224784,26.207492795389047,8.827089337175792,5.703170028818444,13.956772334293948,0.5677233429394812,MEM,1610612737.0,0.356781976744186,0.8072587209302325,10.357558139534884,33.901162790697676,44.25872093023256,24.13081395348837,7.2063953488372094,4.651162790697675,13.48546511627907,0.4767441860465116,ATL
1610612747,0,240,32.0,85.0,0.376,15.0,42.0,0.357,15.0,22.0,0.682,7.0,29.0,36.0,23.0,12.0,5.0,23.0,21.0,94.0,-29,1610612756,1,47.0,90.0,0.522,9.0,29.0,0.31,20.0,22.0,0.909,13.0,43.0,56.0,26.0,8.0,4.0,21.0,22.0,123.0,29,1610612747.0,0.3480081967213114,0.7482322404371585,9.863387978142075,34.98907103825137,44.85245901639344,24.661202185792348,7.579234972677596,5.39344262295082,14.792349726775956,0.5491803278688525,LAL,1610612756.0,0.366275204359673,0.8167193460490463,9.901907356948229,33.88828337874659,43.79019073569482,26.75204359673025,7.583106267029973,4.476839237057221,13.411444141689373,0.6130790190735694,PHX
1610612749,1,240,51.0,94.0,0.543,20.0,37.0,0.541,8.0,13.0,0.615,11.0,44.0,55.0,32.0,6.0,6.0,13.0,14.0,130.0,20,1610612760,0,41.0,98.0,0.418,19.0,54.0,0.352,9.0,13.0,0.692,9.0,26.0,35.0,25.0,7.0,2.0,9.0,13.0,110.0,-20,1610612749.0,0.3629677419354838,0.7496908602150537,10.42741935483871,38.13172043010753,48.55913978494624,24.85483870967742,7.290322580645161,4.728494623655914,14.231182795698924,0.6478494623655914,MIL,1610612760.0,0.3441890243902439,0.7702835365853659,10.03658536585366,34.6859756097561,44.72256097560975,22.61280487804878,7.621951219512195,4.5,14.347560975609756,0.4268292682926829,OKC
1610612746,0,240,38.0,91.0,0.418,10.0,38.0,0.263,14.0,16.0,0.875,12.0,32.0,44.0,26.0,8.0,9.0,20.0,21.0,100.0,-28,1610612750,1,48.0,93.0,0.516,14.0,35.0,0.4,18.0,23.0,0.783,11.0,39.0,50.0,32.0,11.0,3.0,16.0,20.0,128.0,28,1610612746.0,0.3805646067415729,0.7998960674157304,9.688202247191011,34.735955056179776,44.424157303370784,23.707865168539325,7.162921348314606,4.558988764044944,13.884831460674157,0.5702247191011236,LAC,1610612750.0,0.3527894736842105,0.7624396284829721,10.176470588235292,33.39009287925697,43.56656346749226,25.32507739938081,8.603715170278639,5.585139318885449,14.90092879256966,0.436532507739938,MIN
1610612757,0,240,34.0,71.0,0.479,6.0,29.0,0.207,19.0,24.0,0.792,8.0,37.0,45.0,17.0,8.0,3.0,27.0,14.0,93.0,-14,1610612758,1,39.0,89.0,0.438,17.0,45.0,0.378,12.0,15.0,0.8,6.0,25.0,31.0,25.0,15.0,1.0,13.0,21.0,107.0,14,1610612757.0,0.3656736526946108,0.7930628742514971,10.092814371257486,33.07185628742515,43.16467065868263,22.143712574850294,7.044910179640719,5.023952095808383,13.535928143712574,0.4251497005988024,POR,1610612758.0,0.3587308868501529,0.7654892966360857,9.666666666666666,33.006116207951074,42.67278287461774,25.03058103975535,7.477064220183486,4.226299694189603,13.938837920489297,0.4678899082568807,SAC
1610612755,1,240,44.0,89.0,0.494,13.0,36.0,0.361,14.0,25.0,0.56,9.0,32.0,41.0,25.0,20.0,2.0,17.0,18.0,115.0,11,1610612751,0,39.0,77.0,0.506,15.0,36.0,0.417,11.0,13.0,0.846,6.0,32.0,38.0,18.0,7.0,4.0,27.0,18.0,104.0,-11,1610612755.0,0.3714050279329609,0.7944692737430167,9.427374301675975,33.82122905027933,43.24860335195531,24.212290502793294,8.125698324022347,5.363128491620111,13.706703910614523,0.6284916201117319,PHI,1610612751.0,0.3692163742690059,0.7885409356725147,9.353801169590644,34.56432748538012,43.91812865497076,25.260233918128655,6.921052631578948,5.356725146198831,14.2046783625731,0.543859649122807,BKN
1610612763,1,240,45.0,97.0,0.464,15.0,40.0,0.375,22.0,25.0,0.88,13.0,41.0,54.0,26.0,14.0,4.0,14.0,22.0,127.0,35,1610612765,0,34.0,81.0,0.42,7.0,28.0,0.25,17.0,22.0,0.773,6.0,31.0,37.0,17.0,8.0,4.0,23.0,24.0,92.0,-35,1610612763.0,0.3486974063400576,0.7561729106628242,12.0,35.19884726224784,47.19884726224784,26.207492795389047,8.827089337175792,5.703170028818444,13.956772334293948,0.5677233429394812,MEM,1610612765.0,0.3463216560509554,0.7647898089171975,10.39171974522293,32.181528662420384,42.57324840764331,23.56050955414013,7.3789808917197455,4.547770700636943,15.01592356687898,0.267515923566879,DET
1610612748,1,240,39.0,93.0,0.419,14.0,42.0,0.333,12.0,18.0,0.667,12.0,34.0,46.0,23.0,5.0,4.0,13.0,18.0,104.0,1,1610612766,0,40.0,86.0,0.465,12.0,37.0,0.324,11.0,13.0,0.846,8.0,40.0,48.0,25.0,6.0,7.0,17.0,21.0,103.0,-1,1610612748.0,0.3634123711340206,0.8044587628865979,9.118556701030927,33.25515463917526,42.373711340206185,25.03608247422681,7.675257731958763,3.680412371134021,14.085051546391751,0.5902061855670103,MIA,1610612766.0,0.3499808917197452,0.7473152866242038,10.885350318471335,33.203821656050955,44.089171974522294,25.901273885350317,7.777070063694268,4.805732484076433,14.356687898089172,0.4076433121019108,CHA
1610612761,1,240,41.0,90.0,0.456,15.0,42.0,0.357,10.0,16.0,0.625,7.0,36.0,43.0,22.0,18.0,5.0,21.0,29.0,107.0,15,1610612745,0,34.0,78.0,0.436,9.0,30.0,0.3,15.0,23.0,0.652,8.0,38.0,46.0,23.0,7.0,7.0,30.0,12.0,92.0,-15,1610612761.0,0.3540739644970413,0.7846568047337277,11.275147928994082,32.633136094674555,43.90828402366864,23.72189349112426,8.976331360946746,5.053254437869822,13.085798816568047,0.5502958579881657,TOR,1610612745.0,0.3398915662650602,0.7498644578313254,10.487951807228916,33.376506024096386,43.8644578313253,22.75,7.798192771084337,4.795180722891566,15.590361445783133,0.3463855421686747,HOU
1610612764,0,240,38.0,88.0,0.432,17.0,43.0,0.395,15.0,20.0,0.75,9.0,43.0,52.0,27.0,6.0,7.0,16.0,18.0,108.0,-5,1610612761,1,39.0,95.0,0.411,15.0,35.0,0.429,20.0,27.0,0.741,14.0,42.0,56.0,26.0,8.0,6.0,13.0,18.0,113.0,5,1610612764.0,0.3513672839506173,0.777827160493827,9.530864197530864,33.98148148148148,43.51234567901235,25.104938271604937,7.145061728395062,4.712962962962963,13.97222222222222,0.4074074074074074,WAS,1610612761.0,0.3540739644970413,0.7846568047337277,11.275147928994082,32.633136094674555,43.90828402366864,23.72189349112426,8.976331360946746,5.053254437869822,13.085798816568047,0.5502958579881657,TOR
1610612747,0,240,36.0,87.0,0.414,10.0,31.0,0.323,17.0,22.0,0.773,6.0,46.0,52.0,22.0,9.0,6.0,20.0,22.0,99.0,-12,1610612744,1,42.0,99.0,0.424,11.0,49.0,0.224,16.0,22.0,0.727,9.0,42.0,51.0,29.0,10.0,5.0,13.0,19.0,111.0,12,1610612747.0,0.3480081967213114,0.7482322404371585,9.863387978142075,34.98907103825137,44.85245901639344,24.661202185792348,7.579234972677596,5.39344262295082,14.792349726775956,0.5491803278688525,LAL,1610612744.0,0.3641518624641833,0.7834928366762177,9.724928366762178,34.621776504298,44.34670487106017,27.6189111747851,8.117478510028654,4.495702005730659,15.275071633237822,0.5243553008595988,GSW
1610612756,1,240,45.0,91.0,0.495,16.0,41.0,0.39,13.0,15.0,0.867,7.0,48.0,55.0,30.0,13.0,3.0,16.0,17.0,119.0,45,1610612757,0,25.0,84.0,0.298,6.0,39.0,0.154,18.0,25.0,0.72,10.0,35.0,45.0,12.0,9.0,3.0,21.0,22.0,74.0,-45,1610612756.0,0.366275204359673,0.8167193460490463,9.901907356948229,33.88828337874659,43.79019073569482,26.75204359673025,7.583106267029973,4.476839237057221,13.411444141689373,0.6130790190735694,PHX,1610612757.0,0.3656736526946108,0.7930628742514971,10.092814371257486,33.07185628742515,43.16467065868263,22.143712574850294,7.044910179640719,5.023952095808383,13.535928143712574,0.4251497005988024,POR
1610612766,0,240,23.0,84.0,0.274,3.0,19.0,0.158,10.0,21.0,0.476,15.0,28.0,43.0,10.0,8.0,2.0,24.0,17.0,59.0,-68,1610612742,1,47.0,92.0,0.511,18.0,46.0,0.391,15.0,20.0,0.75,15.0,44.0,59.0,29.0,12.0,8.0,11.0,22.0,127.0,68,1610612766.0,0.3499808917197452,0.7473152866242038,10.885350318471335,33.203821656050955,44.089171974522294,25.901273885350317,7.777070063694268,4.805732484076433,14.356687898089172,0.4076433121019108,CHA,1610612742.0,0.3635909090909091,0.7685142045454545,9.008522727272728,33.71022727272727,42.71875,23.244318181818183,6.451704545454546,4.099431818181818,12.289772727272728,0.5596590909090909,DAL
1610612762,1,240,43.0,88.0,0.489,20.0,46.0,0.435,18.0,23.0,0.783,6.0,42.0,48.0,24.0,8.0,7.0,19.0,18.0,124.0,4,1610612749,0,48.0,103.0,0.466,16.0,39.0,0.41,8.0,10.0,0.8,8.0,35.0,43.0,22.0,9.0,4.0,12.0,20.0,120.0,-4,1610612762.0,0.3683061224489796,0.7797230320699708,10.527696793002915,35.56851311953353,46.096209912536445,23.373177842565596,6.463556851311953,4.760932944606414,14.60058309037901,0.5801749271137027,UTA,1610612749.0,0.3629677419354838,0.7496908602150537,10.42741935483871,38.13172043010753,48.55913978494624,24.85483870967742,7.290322580645161,4.728494623655914,14.231182795698924,0.6478494623655914,MIL
